from_vtd10,to_vtd20,weight
120090284,12009000116,0.9694941519
120090285,12009000116,1.0000000000
120090286,12009000114,1.0000000000
120090287,12009000114,1.0000000000
120090288,12009000116,1.0000000000
120090289,12009000114,0.0110080517
120090289,12009000116,0.9889919483
120090290,12009000114,0.1363842180
120090290,12009000116,0.8636157820
120090291,12009000422,0.1931990209
120090291,12009000426,0.6303145416
120090291,12009000518,0.1764864375
120090292,12009000421,0.0000352561
120090292,12009000422,0.1770825187
120090292,12009000427,0.8228822252
120090293,12009000427,1.0000000000
120090294,12009000410,0.4149990039
120090294,12009000422,0.2221477847
120090294,12009000427,0.3628532114
120090295,12009000410,0.3629164912
120090295,12009000427,0.6370835088
120090296,12009000402,0.0607058824
120090296,12009000410,0.0000946564
120090296,12009000422,0.0588235294
120090296,12009000427,0.8803759319
120090297,12009000222,1.0000000000
120090298,12009000406,0.0001726777
120090298,12009000412,0.0217391304
120090298,12009000417,0.0135067391
120090298,12009000428,0.9610043613
120090298,12009000431,0.0035770914
120090299,12009000322,1.0000000000
120090300,12009000315,1.0000000000
120090301,12009000128,0.9994561417
120090301,12009000135,0.0005438583
120090302,12009000129,1.0000000000
120090303,12009000102,0.4267149251
120090303,12009000118,0.0018476450
120090303,12009000129,0.5489466087
120090303,12009000227,0.0224908212
120090304,12009000418,1.0000000000
120090305,12009000429,1.0000000000
120090306,12009000321,1.0000000000
120090307,12009000307,0.3457490895
120090307,12009000321,0.6542509105
120090308,12009000430,1.0000000000
120090309,12009000510,0.5000000000
120090309,12009000520,0.5000000000
120090310,12009000428,0.0094205253
120090310,12009000431,0.9905794747
120090311,12009000419,0.0001476774
120090311,12009000431,0.9998523226
120090312,12009000431,1.0000000000
120090313,12009000130,1.0000000000
120090314,12009000121,0.8666666667
120090314,12009000129,0.1333333333
120090315,12009000510,1.0000000000
120090316,12009000505,1.0000000000
120090317,12009000505,1.0000000000
120090318,12009000505,0.0308671754
120090318,12009000506,0.9691328246
120090319,12009000506,1.0000000000
120090320,12009000320,1.0000000000
120090321,12009000302,0.3333333333
120090321,12009000312,0.0000969993
120090321,12009000320,0.6665696674
120090322,12009000320,1.0000000000
120090323,12009000320,1.0000000000
120090324,12009000320,1.0000000000
120090325,12009000121,0.0303030303
120090325,12009000131,0.9393939394
120090325,12009000135,0.0303030303
120090326,12009000118,0.5028546763
120090326,12009000129,0.4971453237
120090327,12009000131,0.4897161313
120090327,12009000135,0.5102838687
120090328,12009000321,1.0000000000
120090329,12009000525,1.0000000000
120090330,12009000519,1.0000000000
120090331,12009000519,1.0000000000
120090332,12009000132,0.4792742166
120090332,12009000135,0.5207257833
120090333,12009000322,1.0000000000
120090334,12009000312,1.0000000000
120090335,12009000312,1.0000000000
120090336,12009000312,1.0000000000
120090337,12009000527,1.0000000000
120090338,12009000424,1.0000000000
120090339,12009000522,0.2625754999
120090339,12009000527,0.7374245001
120090340,12009000511,1.0000000000
120090342,12009000511,1.0000000000
120090343,12009000503,0.5000000000
120090343,12009000504,0.5000000000
120090344,12009000503,0.6589597246
120090344,12009000504,0.3410402754
120090345,12009000503,1.0000000000
120110001,1201100A001,1.0000000000
120110002,1201100A002,1.0000000000
120110003,1201100A003,1.0000000000
120110004,1201100A001,0.9966506091
120110004,1201100B002,0.0033493909
120110005,1201100A004,1.0000000000
120110006,1201100A005,1.0000000000
120110007,1201100A006,0.9677419355
120110007,1201100A017,0.0322580645
120110008,1201100A001,1.0000000000
120110009,1201100A007,1.0000000000
120110010,1201100A008,0.4215058853
120110010,1201100A011,0.5784941147
120110011,1201100A003,0.9960017368
120110011,1201100A007,0.0039982632
120110012,1201100A009,1.0000000000
120110013,1201100A009,1.0000000000
120110014,1201100A001,0.0294117647
120110014,1201100A010,0.9705882353
120110015,1201100A008,0.2307692308
120110015,1201100A011,0.7692307692
120110016,1201100A003,1.0000000000
120110017,1201100A009,1.0000000000
120110018,1201100A003,0.0769230769
120110018,1201100A009,0.9230769231
120110019,1201100A003,1.0000000000
120110020,1201100A012,0.9310344828
120110020,1201100A021,0.0689655172
120110021,1201100A013,1.0000000000
120110022,1201100A014,0.8837209302
120110022,1201100F005,0.1159266396
120110022,1201100F012,0.0003524302
120110023,1201100A006,0.0066616067
120110023,1201100A011,0.0057683079
120110023,1201100A015,0.9875700854
120110024,1201100A013,0.9600000000
120110024,1201100F012,0.0400000000
120110025,1201100A014,0.8400000000
120110025,1201100F012,0.1600000000
120110026,1201100A002,1.0000000000
120110027,1201100A002,1.0000000000
120110028,1201100A016,1.0000000000
120110029,1201100A011,0.2500000000
120110029,1201100A017,0.7500000000
120110030,1201100A011,0.0013570779
120110030,1201100A017,0.9986429221
120110031,1201100A018,0.9285714286
120110031,1201100A022,0.0714285714
120110032,1201100A006,0.0015769525
120110032,1201100A017,0.1363636364
120110032,1201100A018,0.8166048656
120110032,1201100A023,0.0454545455
120110033,1201100A009,0.0010060505
120110033,1201100A019,0.9989939495
120110034,1201100A020,1.0000000000
120110035,1201100A017,0.1333333333
120110035,1201100A021,0.7333333333
120110035,1201100A024,0.1333333333
120110036,1201100F005,1.0000000000
120110037,1201100A022,1.0000000000
120110038,1201100A017,0.0370370370
120110038,1201100A023,0.8888888889
120110038,1201100A024,0.0740740741
120110039,1201100A024,1.0000000000
120110040,1201100A024,1.0000000000
120110041,1201100A005,0.0045851828
120110041,12011ZZZZZZ,0.9954148172
120110042,12011ZZZZZZ,1.0000000000
120110043,12011ZZZZZZ,1.0000000000
120110044,12011ZZZZZZ,1.0000000000
120110045,12011ZZZZZZ,1.0000000000
120110046,1201100B001,1.0000000000
120110047,1201100A001,0.0382072524
120110047,1201100B002,0.9617927476
120110048,1201100B003,1.0000000000
120110049,1201100B004,1.0000000000
120110050,1201100B005,1.0000000000
120110051,1201100B004,1.0000000000
120110052,1201100B006,1.0000000000
120110053,1201100C001,1.0000000000
120110054,1201100C002,1.0000000000
120110055,1201100C001,1.0000000000
120110056,1201100C003,1.0000000000
120110057,1201100C004,1.0000000000
120110058,1201100C005,1.0000000000
120110059,1201100C006,0.9887640449
120110059,1201100C007,0.0112359551
120110060,1201100C007,0.9714285714
120110060,1201100C030,0.0285714286
120110061,1201100C008,1.0000000000
120110062,1201100C009,1.0000000000
120110063,12011000012,0.0689655172
120110063,1201100C010,0.9310344828
120110064,1201100C010,1.0000000000
120110065,1201100C011,1.0000000000
120110066,1201100C012,1.0000000000
120110067,1201100C013,0.9998312978
120110067,1201100Q031,0.0001687023
120110068,1201100C014,1.0000000000
120110069,1201100C015,1.0000000000
120110070,1201100R052,1.0000000000
120110071,1201100C003,0.0081131398
120110071,1201100C016,0.9918868602
120110072,1201100C017,0.9995102658
120110072,1201100R001,0.0004897342
120110073,1201100C016,1.0000000000
120110074,1201100C018,0.9795918367
120110074,1201100R002,0.0204081633
120110075,1201100C019,1.0000000000
120110076,12011000025,0.5000000000
120110076,1201100R002,0.5000000000
120110077,1201100C020,0.9980408861
120110077,1201100C025,0.0019591139
120110078,1201100C009,0.9879003738
120110078,1201100C028,0.0120996262
120110079,1201100C015,0.1000000000
120110079,1201100C021,0.9000000000
120110080,1201100C022,1.0000000000
120110081,1201100C023,1.0000000000
120110082,1201100C024,1.0000000000
120110083,1201100C006,0.0259920949
120110083,1201100C015,0.0434782609
120110083,1201100C025,0.9305296443
120110084,1201100C023,1.0000000000
120110085,1201100C009,1.0000000000
120110086,1201100C026,1.0000000000
120110087,1201100C023,1.0000000000
120110088,1201100C027,1.0000000000
120110089,1201100C015,0.0253457899
120110089,1201100C028,0.9746542101
120110090,1201100C028,1.0000000000
120110092,1201100C016,0.9710170063
120110092,1201100C027,0.0289829937
120110093,1201100C016,1.0000000000
120110094,1201100C016,1.0000000000
120110095,1201100C024,1.0000000000
120110096,1201100C024,1.0000000000
120110097,1201100C024,1.0000000000
120110098,1201100C024,1.0000000000
120110099,1201100C024,1.0000000000
120110100,1201100C015,0.0368438904
120110100,1201100C024,0.5000000000
120110100,1201100C028,0.4631561095
120110101,1201100C029,1.0000000000
120110102,1201100C023,1.0000000000
120110103,1201100C030,1.0000000000
120110104,1201100C031,0.9787234043
120110104,1201100C035,0.0212765957
120110105,1201100C032,1.0000000000
120110106,1201100C007,0.0909090909
120110106,1201100C031,0.8636363636
120110106,1201100C035,0.0454545455
120110107,1201100A018,0.0540540541
120110107,1201100C033,0.9459459459
120110108,1201100A022,0.0135135135
120110108,1201100C034,0.9864864865
120110109,1201100C035,1.0000000000
120110110,1201100C036,1.0000000000
120110111,1201100C032,0.0312500000
120110111,1201100C037,0.9687500000
120110112,1201100C038,1.0000000000
120110113,1201100C038,1.0000000000
120110114,1201100D001,1.0000000000
120110115,1201100D002,1.0000000000
120110116,1201100D003,1.0000000000
120110117,1201100D007,1.0000000000
120110118,1201100D004,0.4500000000
120110118,1201100D008,0.5000000000
120110118,1201100D016,0.0500000000
120110119,1201100D001,1.0000000000
120110120,1201100D002,0.5121951220
120110120,1201100D005,0.4878048780
120110121,1201100D012,0.7126482875
120110121,1201100K001,0.2873517125
120110122,1201100D006,0.9997841381
120110122,1201100R013,0.0002158619
120110123,1201100D007,0.9705707845
120110123,1201100K011,0.0031134261
120110123,1201100R025,0.0263157895
120110124,1201100D008,1.0000000000
120110125,1201100D009,0.9375000000
120110125,1201100K001,0.0625000000
120110126,1201100D005,0.3600000000
120110126,1201100D010,0.6400000000
120110127,1201100D002,0.0028685894
120110127,1201100D011,0.9971314106
120110128,1201100D012,0.4855876710
120110128,1201100K002,0.5144123290
120110129,1201100D013,0.9930694331
120110129,1201100J010,0.0069305669
120110131,1201100D001,0.4000000000
120110131,1201100D014,0.6000000000
120110132,1201100D015,1.0000000000
120110133,1201100D001,1.0000000000
120110134,1201100D014,0.4166666667
120110134,1201100D016,0.5766323522
120110134,1201100R002,0.0067009811
120110135,1201100D015,1.0000000000
120110136,1201100D016,1.0000000000
120110137,1201100D008,0.6250000000
120110137,1201100R052,0.3750000000
120110138,1201100E001,1.0000000000
120110139,1201100E002,1.0000000000
120110140,1201100E003,1.0000000000
120110141,1201100E004,1.0000000000
120110142,1201100E005,1.0000000000
120110143,1201100E020,1.0000000000
120110144,1201100E006,1.0000000000
120110145,1201100E007,1.0000000000
120110146,1201100E004,0.8888888889
120110146,1201100E029,0.0277777778
120110146,12011ZZZZZZ,0.0833333333
120110147,1201100E008,0.9736842105
120110147,12011ZZZZZZ,0.0263157895
120110148,1201100E010,1.0000000000
120110149,1201100E009,1.0000000000
120110150,1201100E010,1.0000000000
120110151,12011000021,0.0769230769
120110151,1201100E011,0.9230769231
120110152,12011000021,1.0000000000
120110153,1201100E006,1.0000000000
120110154,1201100E001,0.0010120520
120110154,1201100E012,0.9989879480
120110155,1201100E013,1.0000000000
120110156,1201100E014,1.0000000000
120110157,1201100E014,1.0000000000
120110158,1201100E015,1.0000000000
120110159,1201100E027,1.0000000000
120110160,12011000011,1.0000000000
120110161,12011000011,1.0000000000
120110163,1201100E018,0.9987746424
120110163,1201100E026,0.0012253576
120110164,1201100E019,1.0000000000
120110165,1201100E020,1.0000000000
120110166,1201100E007,1.0000000000
120110167,1201100E021,1.0000000000
120110168,12011000011,1.0000000000
120110169,12011000011,1.0000000000
120110170,1201100E024,1.0000000000
120110171,1201100E025,1.0000000000
120110172,1201100E026,0.9714285714
120110172,12011ZZZZZZ,0.0285714286
120110173,1201100E006,1.0000000000
120110174,1201100E027,1.0000000000
120110175,1201100E028,1.0000000000
120110176,1201100E028,1.0000000000
120110177,1201100E029,1.0000000000
120110178,1201100E019,1.0000000000
120110179,1201100E030,1.0000000000
120110180,12011000011,1.0000000000
120110181,12011000011,1.0000000000
120110182,12011000011,1.0000000000
120110183,12011000011,1.0000000000
120110184,12011000011,0.5693720197
120110184,1201100E019,0.1000000000
120110184,1201100E034,0.1303680370
120110184,1201100Q043,0.2002599433
120110185,1201100E011,1.0000000000
120110186,1201100E021,1.0000000000
120110187,1201100E026,0.0094339623
120110187,1201100M025,0.0007650615
120110187,1201100Q062,0.0283018868
120110187,1201100Q064,0.0094339623
120110187,12011ZZZZZZ,0.9520651272
120110188,1201100C009,0.4444444444
120110188,1201100F004,0.3165700674
120110188,1201100F008,0.2389854882
120110189,1201100C009,0.0156572428
120110189,1201100F001,0.9843427572
120110190,1201100F004,1.0000000000
120110191,1201100F003,1.0000000000
120110192,1201100C026,0.1429923088
120110192,1201100F002,0.8570076912
120110193,1201100F004,1.0000000000
120110194,1201100F005,0.9209187188
120110194,1201100F010,0.0000194575
120110194,1201100F012,0.0790618237
120110195,1201100C023,0.1052631579
120110195,1201100F001,0.2105263158
120110195,1201100F006,0.6578784361
120110195,1201100G006,0.0263320902
120110196,1201100F007,0.8888888889
120110196,1201100F013,0.1111111111
120110197,1201100F004,1.0000000000
120110198,1201100F004,0.0434782609
120110198,1201100F008,0.9565217391
120110199,1201100F009,0.9960857381
120110199,1201100G011,0.0039142619
120110200,1201100F010,1.0000000000
120110201,1201100F011,1.0000000000
120110202,1201100F012,1.0000000000
120110203,1201100F013,1.0000000000
120110204,1201100F014,1.0000000000
120110205,12011000002,1.0000000000
120110206,1201100E011,0.0004399019
120110206,1201100G016,0.9995600981
120110207,1201100G002,0.8666666667
120110207,1201100G006,0.0333333333
120110207,1201100G010,0.1000000000
120110208,1201100E005,0.0035975492
120110208,1201100G002,0.9964024508
120110209,12011000002,0.1133862431
120110209,1201100G003,0.8866137569
120110210,1201100G004,1.0000000000
120110211,1201100G005,1.0000000000
120110212,12011000003,1.0000000000
120110213,1201100G006,1.0000000000
120110214,1201100G007,1.0000000000
120110215,1201100G004,0.5652173913
120110215,1201100G012,0.4347826087
120110216,1201100F001,0.0013937147
120110216,1201100G006,0.5714285714
120110216,1201100G014,0.4271777139
120110217,1201100C023,0.0285714286
120110217,1201100F001,0.0000870288
120110217,1201100G008,0.9713415426
120110218,1201100G009,1.0000000000
120110219,1201100G008,1.0000000000
120110220,1201100G010,1.0000000000
120110221,1201100F010,0.0019319005
120110221,1201100G011,0.9980680995
